id,primary_name,location,last_status_check_time,total.dois,current.dois
10910,Center for Pulp and Paper,Jl. Raya Dayeuhkolot 132 Bandung 40258 Indonesia,2018-04-04,75,58
10923,Pusat Penelitian dan Pengabdian kepada Masyarakat (P3M),STMT-Trisakti Jalan IPN No. 2 Cipinang Besar Selatan East Jakarta DKI Jakarta Indonesia,2018-04-04,75,71
10048,Federacion Latinoamericana de Sociedades Científicas de Estudiantes de Medicina (FELSOCEM),15 de Mayo 1243 Asuncion Paraguay,2018-04-04,75,73
10455,Korean Society for the Security Convergence Management,Hoeidong-Gil Paju-Si Gyeonggi-Do 413-756 South Korea,2018-04-04,75,37
11587,Instituto Colombiano del Petroleo,"Av. Caracas #34-86, Of. 401 Bogota 220311 Colombia",2018-04-04,75,30
7706,Instituto Internacional de Analise Termica,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,74,25
9818,Atena Editora,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,74,74
10667,Fundacion Universitaria Tecnologico de Comfenalco - FUTC,"Av. Caracas #34-86, Of. 401 Bogota 220311 Colombia",2018-04-04,74,28
10292,Asian Online Journals,"616/126 A, Aziz Nagar, Sitapur Road Lucknow UP 226021 India",2018-04-04,74,74
10520,American Research Foundation LLC,P.O. Box 404 Jubaiha 11941 Jordan,2018-04-04,74,74
7340,Cancer Research Frontiers,207 Mineola Ave. #109 Roslyn Heights NY 11577 United States,2018-04-04,74,31
7362,The Korean Society for German History,"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea",2018-04-04,74,34
7364,The Japanese Society of Nuclear Cardiology,New Road Oxford Oxford OX2 1BG United Kingdom,2018-04-04,74,49
7698,Ege Strategic Research Journal,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,74,23
8324,The Center for Japanese Studies,"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea",2018-04-04,74,62
9141,I.E. Makarenko GI,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,74,50
4283,Sociedad Espanola para la Conservacion y Estudio de los Mamiferos (SECEM),"University of Malaga Dept of Animal Biology, Faculty of Sciences Faculty of Sciences Malaga E-29071 Spain",2018-04-04,74,21
9590,Federacion Espanola de Sociologia,C/Montalban 8 Madrid 28014 Spain,2018-04-04,74,74
11285,ASTTLR- Asociatia Specialistilor in Terapia Tulburarilor de Limbaj din Romania,Clinicilor Nr. 2 Cluj-Napoca 400006 Romania,2018-04-04,74,48
7111,Gumushane University Journal of Science and Technology Institute,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,74,42
7417,Cankiri Karatekin Universitesi Iktisadi ve Idari Bilimler Fakultesi Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,74,1
9393,Trace (Travaux et Recherches dans les Ameriques du Centre),"c/o Embajada de Francia EFR930216RA9 Calle Campos Eliseos, No. Ext 339, Col. Polanco Del/Mun Miguel Hidalgo Distrito Federal 11560 Mexico",2018-04-04,74,68
4131,"Japanese Society for Theatre Research, Comparative Theatre Section",New Road Oxford Oxford OX2 1BG United Kingdom,2018-04-04,74,8
8516,Associacao Brasileira de Estudos Populacionais,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,73,73
4909,Korea Society of Nature Conservation,119 Yangpyeong-ro 4 (5a) Yeongdeungpo-gu Yeongdeungpo-gu Seoul South Korea,2018-04-04,73,9
5275,Korean Institute of Building Information Modeling,245 Daehangno Yusong Yusong Daejeon 305-806 South Korea,2018-04-04,73,23
5606,University of Malaya Press,University of Malaya Kuala Lampur 50603,2018-04-04,73,21
5776,The Journal of Financial Researches and Studies,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,73,24
5852,Health Sciences Researches Society,"Selcuk University, Medical Faculty Kampus Selcuk Kampus Selcuk Konya 91100 Turkey",2018-04-04,73,4
8361,American Innovative Medical Sciences and Technologies (AIMSCI) Inc.,121 Harvestwood Drive Apex NC 27539 United States,2018-04-04,73,60
8445,Uluslararasi Sosyal ve Egitim Bilimleri Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,73,41
10379,Argumentos Pro-Educacao​,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,73,73
7965,Journal of Extension Systems,"Tiwaripur, Fatehpur Post - Hasanpur District Sultanpur Uttar Pradesh 227808 India",2018-04-04,73,28
8110,Foundation of Nursing Studies,11-13 Cavendish Square London W1G 0AN United Kingdom,2018-04-04,73,62
8133,Council on Undergraduate Research,"734 15th Street, NW Suite 550 Washington DC 20005 United States",2018-04-04,73,59
8323,The Association for Korean Linguistics,"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea",2018-04-04,73,66
9320,Mazowieckie Biuro Planowania Regionalnego w Warszawie,ul. Nowy Zjazd 1 Warsawa 00-301 Poland,2018-04-04,73,73
9593,International Society for Human Ethology (ISHE),18 Half Timber Lane Flat Rock NC 28731 United States,2018-04-04,73,60
9779,The Indian Institute of Welding,"No. 194, R.V. Road, Basavanagudi Bangalore Karnakata 560004 India",2018-04-04,73,23
9945,"Institute of Archaeology and Ethnology, Polish Academy of Sciences","105, Aleja Solidarnosci Warsaw 00-140 Poland",2018-04-04,73,73
8310,Journal of Surgical and Clinical Research,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,73,18
6998,Journal for Educating Gifted Young Scientists (JEGYS),Selcuk Universitesi Mimarlik Fakultesi Alaeddin Keykubat Kampusu Selcuklu Pinar apt. B-block no: 11 Konya 42075 Turkey,2018-04-04,73,32
11128,National Research Nuclear University MEPhI (Moscow Engineering Physics Institute),Kashirskoe shosse 31 Moscow 115409 Russian Federation,2018-04-04,73,73
3650,Japanese Society of Zoo and Wildlife Medicine,New Road Oxford Oxford OX2 1BG United Kingdom,2018-04-04,72,8
4148,World Technopolis Association,245 Daehangno Yusong Yusong Daejeon 305-806 South Korea,2018-04-04,72,10
4921,Korean Association for Disability and Health,245 Daehangno Yusong Yusong Daejeon 305-806 South Korea,2018-04-04,72,16
5511,Asian Society of Human Services,New Road Oxford Oxford OX2 1BG United Kingdom,2018-04-04,72,13
6007,Macro World Publishing,Egitim Hiz. Medikal San. ve Tic. Ltd. Mansuroglu Mah. 273/4 Sk. No:7/C Izmir Bayrakli 25050 Turkey,2018-04-04,72,13
8446,Tulpar Academic Publishing,"Department of Civil Engineering, Erzincan University Erzincan 24060 Turkey",2018-04-04,72,37
8019,Pierson Memorial Bible Institute,"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea",2018-04-04,72,26
8401,Korean Academy Welfare Counseling,"2F, Guseagun BuildingChungjeongro 7, Seodaemun-gu Seoul 120-013 South Korea",2018-04-04,72,56
9161,Universidad Catolica de la Santisima Concepcion,Alonso Ribera 2850 Concepcion Concepcion 4090541 Chile,2018-04-04,72,72
9212,Veterinaria Mexico OA,Fac. de Medicina Vet. y Zoo. Av. Univ 3000 Co. UNAM Deleg. Coyoacan Ciudad de Mexico 04510 Mexico,2018-04-04,72,30
6671,Revista de Ingenieria,"Universidad de Los Andes Carrera 1 este #19A - 40, Oficinia: ML 809 Bogota Cundinamarca Colombia",2018-04-04,72,10
11304,"Institut Teknologi Nasional, Bandung",23 PKH Mustapha Bandung 40123 Indonesia,2018-04-04,72,38
10186,Union of Mechanical and Electrotechnical Engineers and Technicians of Serbia (SMEITS),Kneza Milosa 7a/II Beograd 11000 Serbia,2018-04-04,72,72
6149,University of Sheffield Conference Proceedings,Univ. of Sheffield Faculty of Engineering Research and Innovation Hub Sheffield S. Yorkshire S3 7QB United Kingdom,2018-04-04,71,19
6636,Journal of Anatolia Nursing and Health Sciences,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,71,20
9884,"Faculty of Economics and Business, University of Zagreb",Trg. JF Kennedyja 6 Zagreb 10000 Croatia,2018-04-04,71,70
10522,Andalas Journal of Public Health,Jl.Rakik II No.17 Padang 25147 Indonesia,2018-04-04,71,49
10533,SustaiN Society,"56-1 Toji-in Kitamachi, Kita-ku Kyoto Yogyakarta 603-8577 Japan",2018-04-04,71,33
6554,Journal of Limnology and Freshwater Fisheries Research,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,71,43
6855,Istanbul Gelisim University Journal of Social Sciences,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,71,39
7853,Sanat ve Tasarim Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,71,37
10081,Rakenteiden mekaniikka,Snellmaninkatu 13 Helsinki FI-00170 Finland,2018-04-04,71,71
8553,"Ar-Raniry, International Journal of Islamic Studies","UIN Ar-Raniry Jl. Syeikh Abdul Rauf Kopelma, Darussalam Banda Aceh 23111 Indonesia",2018-04-04,71,31
8608,Journal of Academic Researches and Studies,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,71,44
8682,University St. Kliment Ohridski - Bitola,Bul. 1vi Maj bb Bitola 7000 Macedonia,2018-04-04,71,71
8704,Poznan University of Technology,Pl. Marii Sklodowskiej-Curie 5 NIP 777-00-03-699 Poznan 60-965 Poland,2018-04-04,71,59
8863,Instituut voor Natuur- en Bosonderzoek (INBO),Kliniekstraat 25 Brussel 1070 Belgium,2018-04-04,71,62
9147,IBMP RAS,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,71,71
10000,JAS Arqueologia S.L.U.,Plaza de Mondariz 6 Madrid 28029 Spain,2018-04-04,71,71
9613,Faculdades EST,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,71,69
9641,Center for Korean History,"13th Fl., Hallasignmavalley, 325 - 2Seongsudong2-ga, Seongdong-gu 325-2 Seongsudong2-ga Seoul 133-827 South Korea",2018-04-04,71,32
10943,Knowledge Kingdom Publishing,69A Lots Modjahidine Mansourah Tlemcen Imama Tlemcen 13000 Algeria,2018-04-04,71,71
10222,Instytut Badan Edukacyjnych,ul. Gorczewska 8 Warsaw 01-180 Poland,2018-04-04,71,71
11567,Bingol Universitesi Sosyal Bilimler Enstitusu Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,71,71
5389,"Diagnosis Engineering Technology, LLP, Japan",New Road Oxford Oxford OX2 1BG United Kingdom,2018-04-04,70,4
6031,Marmara Universitesi Ilahiyat Fakultesi Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,70,29
9796,Informacios Tarsadalom,Arany J. Str. 1 Budapest H-1051 Hungary,2018-04-04,70,70
10281,Fund for Support and Development of Protected Areas,"Dachnyi side street, 4. Saransk Mordovia 430007 Russian Federation",2018-04-04,70,70
6639,Kiperonline Academic,Sakarya University Egitim Fakultesi Hendek Sakarya 54300 Turkey,2018-04-04,70,46
7934,New Millennium Discoveries,52 Church Street Dundee DD5 1HB United Kingdom,2018-04-04,70,38
8565,Sestre Milosrdnice University Hospital Center (KBC Sestre milosrdnice),Vinogradska 29 Zagreb 10000 Croatia,2018-04-04,70,69
8579,The Korean Society of School Social Work,Hoeidong-Gil Paju-Si Gyeonggi-Do 413-756 South Korea,2018-04-04,70,30
8649,Suleyman Demirel University Visionary Journal,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,70,70
8671,HK Institute of Biologicals Standardization Ltd,"Unit 4, 7/f Bright Way Tour 33 Mong kok. Rd. Kowloon Hong Kong",2018-04-04,70,15
8823,The Korean Society of Dance,Hoeidong-Gil Paju-Si Gyeonggi-Do 413-756 South Korea,2018-04-04,70,70
11805,European Scientific Center Biological Marker s.r.o.,"Prikop 838/6, ZÃ¡brdovice, Brno 602 00 Czech Republic",2018-04-04,70,70
8957,FSBI IGKE,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,70,70
8999,Journal of History and Future,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,70,70
9046,Korean Society for Head and Neck Oncology,"2F, Guseagun BuildingChungjeongro 7, Seodaemun-gu Seoul 120-013 South Korea",2018-04-04,70,70
9082,IEREK Research Enrichment and Knowledge Exchange,11 Elbehera Street Janaklees Alexandria Egypt,2018-04-04,70,70
9220,Indian Lichenological Society,"Tiwaripur, Fatehpur Post - Hasanpur District Sultanpur Uttar Pradesh 227808 India",2018-04-04,70,70
9515,Amur State University,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,70,70
3526,Colegio Oficial de Bibliotecarios y Documentalistas de la Comunidad Valenciana (COBDCV),Camino de Vera s/n Valencia 46022 Spain,2018-04-04,70,8
9610,Hankuk University of Foreign Studies Literature Studies,"2F, Guseagun BuildingChungjeongro 7, Seodaemun-gu Seoul 120-013 South Korea",2018-04-04,70,49
10020,Insituto Historico e Geografico Brasileiro,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,70,44
10883,Insight Turkey/SETA Vakfi,Nene Hatun Cad. No: 66 GOP Cankaya Ankara 60700 Turkey,2018-04-04,70,70
10969,Cardiologia Hungarica,Arany J. Str. 1 Budapest H-1051 Hungary,2018-04-04,70,70
11528,SENATIK,"Jl. Janti, Blok-R, Lanud Adisucipto Yogyakarta 55198 Indonesia",2018-04-04,70,56
11613,Philadelphia Museum of Art,2525 Pennsylvania Ave. Philadelphia PA 19130 United States,2018-04-04,70,70
5166,Korean Society of Lipidology and Atherosclerosis (KAMJE),302-75 Ichon1-Dong Yongsan-Gu Yongsan-Gu Seoul 140-721 South Korea,2018-04-04,70,13
8068,Korean Society for Lacan and Contemporary Psychoanalysis,"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea",2018-04-04,70,29
4354,Canadian Society for Bioengineering,2028 Calico Crescent Orleans ON K4A 4L7 Canada,2018-04-04,69,20
5731,Korean Association of Converging Humanities,119 Yangpyeong-ro 4 (5a) Yeongdeungpo-gu Yeongdeungpo-gu Seoul South Korea,2018-04-04,69,27
6170,Journal of Eastern European and Central Asian Research,IEECA 1600 University Ave NE Minneapolis MN 55413 United States,2018-04-04,69,36
6223,The Korean Society for Microsurgery,"8-17 World Cup Buk-ro 5ga-gil, Mapo-gu Seoul 121-841 South Korea",2018-04-04,69,21
6622,Fundacion Universitaria Ceipa,Calle 77 sur # 40-165 Sabaneta Antioquia Colombia,2018-04-04,69,13
8584,Societa Italiana di Vittimologia,Corso di Porta Romana 108 Milano 20121 Italy,2018-04-04,69,43
9074,"Arab Academy for Science, Technology, and Maritime Transport (AASTMT)","Abu Kir Campus Alexandria Miami, 1029 Egypt",2018-04-04,69,69
9891,Japanese Society for Spine Surgery and Related Research,New Road Oxford Oxford OX2 1BG United Kingdom,2018-04-04,69,69
10395,"JOMI, LLC",101 Arch St. Suite 1950 Boston MA 02110 United States,2018-04-04,69,50
10407,University of Central Punjab,"Khayaban-e-Jinnah, Avenue 1 Johar Town Lahore Punjab 54000 Pakistan",2018-04-04,69,35
6904,Haemnet,83 North St. London SW4 0HF United Kingdom,2018-04-04,69,7
8287,Korea Evangelical Missiological Society,Hoeidong-Gil Paju-Si Gyeonggi-Do 413-756 South Korea,2018-04-04,69,54
8666,Jan Evangelista Purkyne University in Usti nad Labem,Pasteurova 3544/1 Usti nad Labem 400 96 Czech Republic,2018-04-04,69,43
8874,Dongguk University Institute of Japan Studies,"391-3, Bupyeong-gu, SamsandongMirae Tower 305 Incheon 21319 South Korea",2018-04-04,69,54
8896,Woman in Russian Society,"Ivanovo State University Ermaka, 39 Ivanovo 153025 Russian Federation",2018-04-04,69,69
9174,Geochimica Brasiliensis,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,69,21
9305,Korean Academy of Audiology,"13th Fl., Hallasignmavalley, 325 - 2Seongsudong2-ga, Seongdong-gu 325-2 Seongsudong2-ga Seoul 133-827 South Korea",2018-04-04,69,69
9939,Al-Mustansiriyah Journal of Science,University of Mustansiriyah Palestine Street Bahgad 10052 Iraq,2018-04-04,69,69
4033,EURICSE - European Research Institute on Cooperative and Social Enterprises,via S. Giovanni 36 Trento 38122 Italy,2018-04-04,69,20
11438,Pidvodni Tehnologii,"31 Povitriflotskiy Prospect Kyiv National University of Construction and Architecture, Dept. of Construction Machinery Kyiv 03680 Ukraine",2018-04-04,69,31
11512,Natural and Engineering Sciences,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,69,63
11029,Institute of Meteorology and Water Management - National Research Institute,Parkowa 30 Wroclaw 51-616 Poland,2018-04-04,69,36
6733,International Association for Buddhist Thought and Culture,"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea",2018-04-04,69,40
5177,Korean Association of Pediatric Surgeons (KAMJE),302-75 Ichon1-Dong Yongsan-Gu Yongsan-Gu Seoul 140-721 South Korea,2018-04-04,68,14
5447,XML London,103 High Street Evesham Worcestershire WR1 8PZ United Kingdom,2018-04-04,68,23
5575,Korean Breast Cancer Society,"13th Fl., Hallasignmavalley, 325 - 2Seongsudong2-ga, Seongdong-gu 325-2 Seongsudong2-ga Seoul 133-827 South Korea",2018-04-04,68,32
10268,"Scientific Big Data, S.L.",Can Pous 9 Matadepera Barcelona 08230 Spain,2018-04-04,68,68
7082,"YEDI: Journal of Art, Design and Science",Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,68,12
7725,E-Makalat Mezhep Arastirmalari Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,68,33
7876,Universidad de Los Andes - Facultad de Arquitectura y Diseno,Carrera 1 No. 18A-70 office K1-3rd Floor Bogota D.C. Bogota D.C. 110311 Colombia,2018-04-04,68,45
8077,Dokuz Eylul Universitesi,Selcuk Universitesi Mimarlik Fakultesi Alaeddin Keykubat Kampusu Selcuklu Pinar apt. B-block no: 11 Konya 42075 Turkey,2018-04-04,68,23
8231,Centro Latino Americano de Estudios en Informatica,Itapua 2065 Zoma Norte Fernando de la Mora CC1111 Paraguay,2018-04-04,68,47
8641,Dokuz Eylul University Review of the Faculty of Divinity,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,68,54
9004,The Choson Dynasty History Association,"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea",2018-04-04,68,68
9248,International Community for Auditory Display,2141 N. Pollard St. Arlington VA 22207 United States,2018-04-04,68,68
9989,Yuzunci Yil Universitesi Egitim Fakultesi Dergisi,Selcuk Universitesi Mimarlik Fakultesi Alaeddin Keykubat Kampusu Selcuklu Pinar apt. B-block no: 11 Konya 42075 Turkey,2018-04-04,68,68
7530,Case Western Reserve University,10900 Euclid Ave. Cleveland OH 44106 United States,2018-04-04,68,68
9538,Global English Teachers Association,Hoeidong-Gil Paju-Si Gyeonggi-Do 413-756 South Korea,2018-04-04,68,61
10165,Pirogov Russian National Research Medical University,"Ostrovityanova St., 1 Moscow 117997 Russian Federation",2018-04-04,68,68
6969,Hitte Journal of Science and Engineering,Hitit University Fen Bilimleri Enstitusu/Graduate School of Natural and Applied Sciences Fen Lisesi Cad/Cepni Mahallesi No. 58 Fen Lisesi Cad./Çepni Mahallesi No. 58 Corum 19100 Turkey,2018-04-04,68,44
11161,VostECO Ltd.,"1, Sosnoviy bulvar Kemerovo Kemerovskaja Oblast 650002 Russian Federation",2018-04-04,68,68
8232,Illinois Law Enforcement Training and Standards Board Executive Institute,501 N. Pear Street Suite 4000 Macomb IL 61455 United States,2018-04-04,68,27
11316,Montenegrin Sports Academy,Dzordza Vasingtona 78 Podgorica 81000 Montenegro,2018-04-04,67,67
4376,"North Carolina Academy of Science, Inc.",1 Leavwood Ct. Greensboro NC 27410-4217 United States,2018-04-04,67,3
6367,Scandinavian Psychologist,c/o Psykologisk.no AP Eckersbergs gate 31 Eckersbergs gate 31 Oslo N0266 Norway,2018-04-04,67,35
6611,Insan Akademika Publications,Jln. Mayor Syamsu No. 1 Jayaraga Tarogong Kidul Garut West Java 44141 India,2018-04-04,67,2
6653,Turkish Geograpical Review,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,67,40
7754,VXL Publishers,"Clifton Dale, Marnamikatta Mangalore Karnataka 575001 India",2018-04-04,67,37
9133,FSBEIHE North Caucasian Institute of Mining and Metallurgy (STU),44 Nikolaeva Vladikavkaz North Ossetia-Alania 362021 Russian Federation,2018-04-04,67,59
7066,Optimum Journal of Economics and Management Sciences,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,67,27
7270,Osmanli Mirasi Arastirmalari Dergisi,Selcuk Universitesi Mimarlik Fakultesi Alaeddin Keykubat Kampusu Selcuklu Pinar apt. B-block no: 11 Konya 42075 Turkey,2018-04-04,67,32
8041,Revista Direito e Acao,"Rua Vereador Arrojado Lisboa, 273,Apt. 004 Monte Santo Campina Grande 58400-640 Brazil",2018-04-04,67,7
8760,Journal of the Korean Urban Geographical Society,Hoeidong-Gil Paju-Si Gyeonggi-Do 413-756 South Korea,2018-04-04,67,67
8801,Tomsk State University of Control Systems and Radioelectronics (TUSUR),"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,67,67
8869,Sosyal Guvence,Selcuk Universitesi Mimarlik Fakultesi Alaeddin Keykubat Kampusu Selcuklu Pinar apt. B-block no: 11 Konya 42075 Turkey,2018-04-04,67,20
9232,Center of Industrial Pollution Prevention Technology,Ki Mangunsarkoro No. 6 Semerang Jawa Tengah 50136 Indonesia,2018-04-04,67,33
1319,Japanese Society of Sciences in Swimming and Water Exercise,New Road Oxford Oxford OX2 1BG United Kingdom,2018-04-04,67,3
9960,The Korean Society of Nephrology,"8-17 World Cup Buk-ro 5ga-gil, Mapo-gu Seoul 121-841 South Korea",2018-04-04,67,67
11015,KnowledgeCuddle Publication,Anand Gujarat 388001 India,2018-04-04,67,21
11192,Istanbul University,Kavacik Mah. Ozgur Cad No: 20/5 Beykoz Istanbul 34810 Turkey,2018-04-04,67,63
11540,"P.P. Shirshov Institute of Oceanology, RAS","Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,67,67
3116,Human Behavior and Evolution Society of Japan,1-1 Rokkodai-cho 1-1 Rokkodai-cho Nada Kobe 657-8501 Japan,2018-04-04,67,15
8040,Revista de Pesquisa em Políticas Publicas,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,67,30
10039,"Chemical Engineering Department, Syiah Kuala University",Kopelma Darussalam Jln A. Rauf No. 7 Darussalam Banda Aceh Aceh 23111 Indonesia,2018-04-04,67,27
2635,Japanese Society of Sport Psychology,New Road Oxford Oxford OX2 1BG United Kingdom,2018-04-04,66,9
5972,ChanRe Healthcare and Research,"No. 194, R.V. Road, Basavanagudi Bangalore Karnakata 560004 India",2018-04-04,66,20
6227,The Korean Society of Art Theories,119 Yangpyeong-ro 4 (5a) Yeongdeungpo-gu Yeongdeungpo-gu Seoul South Korea,2018-04-04,66,25
6279,Physiotherapy New Zealand,"Level 6, 342 Lambton Quay Wellington 6011 New Zealand",2018-04-04,66,28
6521,Turkiye Yesilay Cemiyeti,Sepetciler Kasri - Kennedy Cad. No: 3 Sarayburnu Fatih Istanbul 34110 Turkey,2018-04-04,66,33
6804,Korea Evangelical Theologial Society,Hoeidong-Gil Paju-Si Gyeonggi-Do 413-756 South Korea,2018-04-04,66,41
6698,Pacific Early Childhood Education Research Association,"2F, Guseagun BuildingChungjeongro 7, Seodaemun-gu Seoul 120-013 South Korea",2018-04-04,66,37
9834,Valparaiso University,1410 Chapel Drive Valparaiso IN 46383 United States,2018-04-04,66,66
10253,The Society for Chinese Historical Researches,Hoeidong-Gil Paju-Si Gyeonggi-Do 413-756 South Korea,2018-04-04,66,66
10530,Universitas Pancasakti,Gedung FISIP UPS Jl. Halmahera Km. 1 Kota Tegal Jawa Tengah Indonesia,2018-04-04,66,66
6919,Infotech,Gdansk ul. Luzycka 17/5 Gdansk Woj. Pomorskie 80-809 Poland,2018-04-04,66,40
7235,"Preschool Teacher Training College, Vrsac, Serbia",Omladinski Trg 1 Vrsac 26300 Serbia,2018-04-04,66,48
7401,Anadolu Universitesi Egitim Bilimleri Enstitusu Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,66,14
8038,International Review of Economics and Management,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,66,34
8807,The Korean Association for Public Society,"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea",2018-04-04,66,66
9163,Pulmonary Hypertension Association,"McBride Strategic Services 2970 N. Lake Shore Drive, 13A Chicago IL 60657 United States",2018-04-04,66,42
9241,Revista Estudos Institucionais,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,66,53
9705,Russian Gastroenterolgocial Society,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,66,66
5898,Japanese Association of Cardiovascular Intervention and Therapeutics,New Road Oxford Oxford OX2 1BG United Kingdom,2018-04-04,66,7
10814,The New Research of Tuva Editorial Board,"ul. Profsoyuznaya, 114-3-326 Moscow 117437 Russian Federation",2018-04-04,66,66
10084,Fennia - International Journal of Geography,Snellmaninkatu 13 Helsinki FI-00170 Finland,2018-04-04,66,14
11061,Icoana Credinte,"No. 194, R.V. Road, Basavanagudi Bangalore Karnakata 560004 India",2018-04-04,66,66
8233,National Association of Therapeutic Schools and Programs,1840 South 1300 East Salt Lake City UT 84105 United States,2018-04-04,66,7
