grid_id_consolidated,pub_id
grid.7450.6,447d789e
grid.7450.6,447d789e
grid.7450.6,68ed22a4
grid.411984.1,c0b18348
grid.411984.1,c0b18348
grid.411984.1,c0b18348
grid.411984.1,c0b18348
NA,c0b18348
grid.7450.6,e9133c40
grid.5398.7,e9133c40
grid.13992.30,cb5f5564
grid.7450.6,cb5f5564
grid.9619.7,7f7d9277
grid.7450.6,7f7d9277
grid.12136.37,7f7d9277
grid.7450.6,8cf87d58
grid.7450.6,8cf87d58
grid.411327.2,12a4290
grid.10388.32,12a4290
grid.1957.a,12a4290
grid.10992.33,12a4290
grid.418140.8,12a4290
grid.411984.1,659a3e1d
grid.7708.8,659a3e1d
grid.7445.2,659a3e1d
grid.7450.6,ad0c2ce1
grid.7450.6,ad0c2ce1
grid.418140.8,ad0c2ce1
grid.4830.f,ad0c2ce1
grid.419564.b,ad0c2ce1
grid.5963.9,ad0c2ce1
NA,b2405fb2
grid.8379.5,49983fbf
grid.13648.38,49983fbf
grid.13648.38,49983fbf
grid.7450.6,49983fbf
grid.7450.6,49983fbf
grid.13648.38,49983fbf
grid.266100.3,49983fbf
grid.13648.38,49983fbf
grid.13648.38,49983fbf
grid.13648.38,49983fbf
grid.5963.9,49983fbf
grid.6738.a,49983fbf
grid.7450.6,7147be23
grid.418140.8,7147be23
grid.22098.31,d490417d
grid.418140.8,d490417d
grid.7450.6,c4f41ef3
grid.5718.b,c4f41ef3
grid.418140.8,cd1ca343
grid.147455.6,cd1ca343
grid.453555.7,cd1ca343
grid.411227.3,cd1ca343
grid.7892.4,cd1ca343
grid.7892.4,cd1ca343
grid.418140.8,f775dfaf
grid.5252.0,f775dfaf
grid.4714.6,f775dfaf
grid.4714.6,f775dfaf
grid.6190.e,f775dfaf
grid.419498.9,f775dfaf
grid.6936.a,f775dfaf
NA,2dfda3cc
grid.411984.1,2dfda3cc
grid.7450.6,fb6c0cc3
NA,fb6c0cc3
grid.10251.37,fb6c0cc3
grid.5570.7,fb6c0cc3
grid.7497.d,61ba99a3
not_in_grid,61ba99a3
grid.434675.7,61ba99a3
grid.425397.e,61ba99a3
grid.7700.0,61ba99a3
grid.418140.8,61ba99a3
grid.418140.8,d83212c1
grid.418140.8,d83212c1
grid.266623.5,d83212c1
grid.9681.6,ad397944
grid.9681.6,ad397944
grid.418140.8,ad397944
grid.9681.6,ad397944
grid.7450.6,4321dbcd
grid.418140.8,4321dbcd
grid.7450.6,333f6c9e
grid.7450.6,333f6c9e
grid.7450.6,333f6c9e
grid.5963.9,333f6c9e
grid.5963.9,333f6c9e
grid.5335.0,5ef3147d
NA,5ef3147d
grid.419522.9,5ef3147d
grid.5173.0,5ef3147d
grid.7839.5,5ef3147d
grid.7839.5,5ef3147d
grid.22937.3d,5ef3147d
grid.5335.0,5ef3147d
NA,5ef3147d
grid.10420.37,5ef3147d
grid.7450.6,860269f2
grid.419522.9,43e1eb34
not_in_grid,43e1eb34
grid.419522.9,43e1eb34
grid.5718.b,beff8a17
grid.411781.a,beff8a17
grid.9613.d,beff8a17
grid.7450.6,beff8a17
not_in_grid,beff8a17
grid.7450.6,b3cf5e42
grid.5802.f,b3cf5e42
grid.5802.f,b3cf5e42
NA,b3cf5e42
grid.7450.6,5305afe
grid.4494.d,768ce751
grid.411984.1,768ce751
NA,768ce751
grid.434675.7,768ce751
grid.418140.8,768ce751
grid.7450.6,6f8fef26
grid.418140.8,6f8fef26
grid.9970.7,6f8fef26
grid.418140.8,8f32304d
grid.7497.d,8f32304d
grid.17063.33,8e141db7
grid.17063.33,8e141db7
grid.231844.8,8e141db7
grid.231844.8,8e141db7
grid.17063.33,8e141db7
grid.17063.33,8e141db7
grid.17063.33,8e141db7
grid.411984.1,8e141db7
NA,8e141db7
grid.430185.b,8e141db7
grid.231844.8,8e141db7
grid.17063.33,8e141db7
NA,8e141db7
grid.418140.8,2c0db5b2
grid.418140.8,a2271fd8
grid.7497.d,a2271fd8
grid.474782.a,4201aa41
NA,4201aa41
NA,4201aa41
grid.7450.6,a0860cc4
grid.418140.8,a0860cc4
grid.7450.6,a0860cc4
grid.7450.6,a0860cc4
grid.7450.6,a0860cc4
grid.424247.3,a22529e0
grid.424247.3,a22529e0
grid.411984.1,c9733326
grid.411984.1,c9733326
grid.411984.1,c9733326
grid.411984.1,c9733326
grid.7450.6,c9733326
grid.7450.6,c9733326
grid.46699.34,1b6a6706
grid.7450.6,1b6a6706
grid.418709.3,1b6a6706
grid.410442.7,1b6a6706
grid.410442.7,1b6a6706
grid.4991.5,1b6a6706
grid.7450.6,1b6a6706
NA,1b6a6706
grid.7839.5,1b6a6706
NA,1b6a6706
grid.418140.8,ea3399bf
grid.410607.4,906104aa
grid.7450.6,906104aa
grid.5132.5,906104aa
grid.7450.6,906104aa
grid.419522.9,ca2e30ab
grid.418140.8,ca2e30ab
grid.7450.6,5d76f1a3
grid.433867.d,5d76f1a3
grid.7700.0,5d76f1a3
grid.5718.b,5d76f1a3
grid.416164.0,5d76f1a3
grid.419757.9,5d76f1a3
grid.5718.b,5d76f1a3
grid.419595.5,5d76f1a3
grid.5802.f,5d76f1a3
grid.419594.4,5d76f1a3
grid.439045.f,5d76f1a3
not_in_grid,5d76f1a3
NA,5d76f1a3
grid.411941.8,5d76f1a3
grid.7450.6,3561bce5
grid.420089.7,3561bce5
NA,3561bce5
grid.471397.f,3561bce5
grid.7450.6,85b71e19
grid.7450.6,85b71e19
grid.419522.9,96bdffee
NA,96bdffee
grid.411775.1,96bdffee
grid.411984.1,96bdffee
grid.419522.9,96bdffee
grid.419522.9,96bdffee
grid.419522.9,96bdffee
NA,96bdffee
grid.411984.1,96bdffee
grid.150338.c,f243fe72
grid.410607.4,546c463b
grid.9647.c,546c463b
grid.11749.3a,546c463b
grid.6190.e,546c463b
grid.470125.5,546c463b
grid.7450.6,546c463b
grid.7450.6,546c463b
grid.411984.1,de801c8a
grid.424247.3,de801c8a
grid.411984.1,de801c8a
NA,de801c8a
grid.7450.6,e03c4424
grid.7683.a,e03c4424
grid.4514.4,e03c4424
grid.411327.2,1a809b76
NA,1a809b76
NA,1a809b76
grid.13339.3b,ff8213c4
grid.5718.b,ff8213c4
grid.13339.3b,ff8213c4
NA,ff8213c4
grid.6363.0,ff8213c4
grid.13276.31,ff8213c4
grid.7450.6,ff8213c4
grid.7450.6,9b1aa2bd
grid.418140.8,9b1aa2bd
grid.7450.6,9b1aa2bd
NA,9b1aa2bd
grid.7450.6,9b1aa2bd
grid.7450.6,ea9d062e
grid.7450.6,ea9d062e
grid.7307.3,ea9d062e
grid.452665.6,ea9d062e
grid.7683.a,ea9d062e
grid.4830.f,47b22f78
grid.418140.8,47b22f78
not_in_grid,47b22f78
grid.7450.6,bbb6c383
grid.418140.8,bbb6c383
grid.418140.8,bbb6c383
grid.7450.6,e2d7b59b
grid.418140.8,8652bcb9
grid.411984.1,bbaa28f9
grid.424247.3,bbaa28f9
grid.7450.6,11ed44a7
grid.411984.1,c04a0a7c
grid.411984.1,c04a0a7c
grid.411984.1,c04a0a7c
grid.6553.5,458a1c14
grid.7450.6,458a1c14
grid.7450.6,458a1c14
grid.418140.8,458a1c14
grid.13648.38,30d988fb
NA,30d988fb
grid.7450.6,30d988fb
grid.7450.6,30d988fb
NA,30d988fb
grid.5330.5,30d988fb
grid.13648.38,30d988fb
grid.13648.38,30d988fb
grid.5805.8,30d988fb
grid.4444.0,30d988fb
grid.5805.8,30d988fb
grid.419522.9,5fc8249b
grid.8756.c,5fc8249b
grid.7450.6,eca70552
grid.7839.5,eca70552
grid.418140.8,eca70552
grid.411984.1,eca70552
grid.418140.8,eca70552
grid.411984.1,a2c5c227
grid.411984.1,a2c5c227
grid.19188.39,125b31c8
grid.418140.8,125b31c8
grid.19188.39,125b31c8
grid.19188.39,125b31c8
grid.412094.a,125b31c8
grid.412094.a,125b31c8
grid.4494.d,f0ef0077
grid.4494.d,f0ef0077
grid.411984.1,9644ca3a
grid.452396.f,9644ca3a
grid.13648.38,9644ca3a
grid.452396.f,9644ca3a
grid.6363.0,9644ca3a
grid.5330.5,9644ca3a
grid.7450.6,9644ca3a
grid.7450.6,912193c4
grid.7683.a,912193c4
grid.434729.f,912193c4
NA,912193c4
grid.5570.7,912193c4
grid.5252.0,8081ca3d
grid.5252.0,8081ca3d
grid.7450.6,57fa2d58
grid.7450.6,57fa2d58
grid.6363.0,57fa2d58
grid.419491.0,57fa2d58
grid.452410.6,57fa2d58
grid.452410.6,57fa2d58
grid.459389.a,57fa2d58
NA,57fa2d58
grid.419522.9,d7b8d9aa
grid.7450.6,d19a531f
not_in_grid,d19a531f
grid.12284.3d,d19a531f
grid.7450.6,e88251a7
grid.7450.6,e88251a7
grid.7683.a,3b530c6b
grid.7892.4,3b530c6b
grid.7700.0,3b530c6b
grid.5477.1,3b530c6b
grid.7450.6,3b530c6b
NA,3b530c6b
grid.434729.f,3b530c6b
grid.7450.6,21fd2ac9
grid.6451.6,21fd2ac9
grid.7450.6,c3866398
grid.7450.6,c3866398
grid.7450.6,c3866398
grid.5570.7,c3866398
grid.7450.6,c3866398
grid.7727.5,572d15b
grid.5949.1,572d15b
grid.476513.2,572d15b
not_in_grid,572d15b
grid.9018.0,572d15b
grid.7450.6,572d15b
grid.7450.6,572d15b
grid.5949.1,572d15b
grid.418140.8,91dcaa7a
grid.419495.4,91dcaa7a
grid.10392.39,91dcaa7a
grid.7450.6,18856e13
grid.7497.d,18856e13
grid.5284.b,89036875
NA,89036875
grid.411414.5,89036875
grid.411414.5,89036875
grid.5342.0,89036875
grid.416370.7,89036875
grid.411984.1,89036875
grid.452179.c,89036875
grid.420468.c,89036875
grid.411984.1,89036875
grid.411984.1,89036875
grid.418140.8,e8222739
grid.418140.8,3c204267
grid.5252.0,70a06945
grid.5252.0,70a06945
grid.418140.8,70a06945
grid.412041.2,70a06945
grid.7429.8,70a06945
grid.4444.0,70a06945
grid.5252.0,70a06945
grid.411984.1,b084b94
grid.411984.1,b084b94
grid.411984.1,b084b94
NA,b084b94
grid.17635.36,369eb432
grid.26009.3d,369eb432
grid.38142.3c,369eb432
grid.38142.3c,369eb432
grid.168010.e,369eb432
grid.429952.1,369eb432
grid.414093.b,369eb432
grid.34477.33,369eb432
grid.34477.33,369eb432
grid.34477.33,369eb432
grid.168010.e,369eb432
grid.168010.e,369eb432
grid.168010.e,369eb432
grid.17063.33,369eb432
grid.168010.e,369eb432
grid.168010.e,369eb432
grid.168010.e,369eb432
grid.168010.e,369eb432
grid.168010.e,369eb432
grid.265892.2,369eb432
grid.7450.6,369eb432
NA,369eb432
grid.21729.3f,369eb432
grid.21729.3f,369eb432
grid.418140.8,c1761ce0
grid.7450.6,c1761ce0
grid.418140.8,87cdd053
grid.418140.8,9c42c2e7
grid.418140.8,44410187
grid.461771.2,44410187
grid.420732.0,44410187
grid.4567.0,44410187
grid.6936.a,44410187
grid.7450.6,44410187
grid.5801.c ,55614fa3
grid.418140.8,55614fa3
grid.424247.3,55614fa3
grid.7450.6,55614fa3
grid.5802.f,58eb7cfa
grid.5802.f,58eb7cfa
grid.7450.6,58eb7cfa
grid.452396.f,58eb7cfa
not_in_grid,58eb7cfa
grid.5802.f,58eb7cfa
grid.412899.f,f5ec0020
grid.41156.37,f5ec0020
grid.418140.8,f5ec0020
grid.418832.4,f5ec0020
grid.7450.6,5a27ca54
grid.5398.7,5a27ca54
grid.5342.0,5a27ca54
grid.7497.d,5a27ca54
grid.411668.c,5a27ca54
grid.7450.6,626a0b59
grid.7683.a,626a0b59
grid.4488.0,626a0b59
grid.5398.7,626a0b59
grid.9026.d,626a0b59
grid.434729.f,626a0b59
grid.5802.f,7b50e134
grid.7450.6,7b50e134
grid.7450.6,7b50e134
grid.418140.8,d96101eb
grid.46699.34,f049c409
grid.7450.6,f049c409
NA,f049c409
grid.418709.3,f049c409
grid.4991.5,f049c409
grid.410442.7,f049c409
grid.410442.7,f049c409
grid.7450.6,f049c409
grid.419522.9,3355960d
NA,3355960d
grid.470125.5,3355960d
grid.411760.5,3355960d
grid.7450.6,f4c45191
grid.8379.5,f4c45191
grid.419522.9,f4c45191
grid.411984.1,f4c45191
grid.7450.6,a187d270
grid.418140.8,a187d270
grid.7450.6,a187d270
grid.424247.3,a187d270
grid.31501.36,a187d270
NA,a187d270
grid.6363.0,d515a7ca
grid.6363.0,d515a7ca
grid.6363.0,d515a7ca
grid.7468.d,d515a7ca
grid.418140.8,d515a7ca
grid.8241.f,d515a7ca
grid.419522.9,45155fe2
NA,45155fe2
grid.5254.6,45155fe2
grid.5254.6,45155fe2
grid.11749.3a,45155fe2
grid.411984.1,636645f9
grid.411984.1,636645f9
grid.411984.1,636645f9
grid.410607.4,636645f9
grid.418140.8,c2f406dc
grid.266623.5,c2f406dc
grid.424247.3,ddc5f963
grid.5252.0,ddc5f963
grid.418140.8,ddc5f963
NA,ddc5f963
not_in_grid,ddc5f963
grid.411984.1,ddc5f963
grid.5252.0,ddc5f963
grid.411095.8,ddc5f963
grid.418140.8,104b7f3f
grid.415036.5,57c7aaf9
grid.418140.8,57c7aaf9
grid.418140.8,b7ada906
grid.428590.2,b7ada906
NA,b7ada906
grid.411984.1,30042c53
grid.5252.0,30042c53
grid.5802.f,254bfce
grid.5802.f,254bfce
grid.16008.3f,254bfce
grid.418041.8,254bfce
grid.10392.39,254bfce
grid.10392.39,254bfce
grid.419522.9,254bfce
grid.5802.f,254bfce
grid.5335.0,254bfce
grid.419522.9,254bfce
grid.5252.0,75b369e2
grid.5252.0,75b369e2
grid.7384.8,75b369e2
grid.418140.8,75b369e2
grid.411984.1,194e86d2
grid.411984.1,194e86d2
grid.411984.1,194e86d2
NA,194e86d2
grid.6884.2,194e86d2
grid.7692.a,194e86d2
grid.474690.8,194e86d2
grid.419514.c,194e86d2
grid.419522.9,194e86d2
grid.411941.8,194e86d2
grid.7445.2,194e86d2
grid.7445.2,194e86d2
grid.7450.6,c8abf97a
grid.419522.9,8d2811a7
grid.419522.9,8d2811a7
grid.7450.6,8d2811a7
grid.419522.9,8d2811a7
NA,8d2811a7
grid.7450.6,8d2811a7
grid.419522.9,8d2811a7
grid.5253.1,13c82c99
grid.264727.2,13c82c99
grid.412726.4,13c82c99
grid.7450.6,13c82c99
NA,13c82c99
grid.5330.5,13c82c99
grid.7700.0,13c82c99
NA,13c82c99
not_in_grid,13c82c99
grid.411984.1,64ac2a93
grid.411984.1,64ac2a93
grid.7450.6,64ac2a93
grid.419522.9,64ac2a93
grid.418140.8,64ac2a93
grid.7450.6,ef8d40b5
grid.7450.6,ef8d40b5
grid.7450.6,53597604
grid.418140.8,53597604
grid.7450.6,53597604
grid.5132.5,53597604
grid.5718.b,dfb70f40
not_in_grid,dfb70f40
grid.411781.a,dfb70f40
grid.7450.6,dfb70f40
grid.418140.8,7df1bfd7
grid.21925.3d,7df1bfd7
grid.418140.8,2ad006b6
grid.420214.1,2ad006b6
grid.7849.2,2ad006b6
grid.418140.8,4a828c5f
grid.5596.f,4a828c5f
grid.418140.8,a38e9e4b
grid.5380.e,a38e9e4b
grid.9647.c,a38e9e4b
grid.7700.0,a38e9e4b
grid.5719.a,a38e9e4b
grid.10858.34,a38e9e4b
grid.461802.9,a38e9e4b
grid.411984.1,3a028f65
NA,3a028f65
grid.94365.3d,3a028f65
grid.7450.6,48dcfd2a
grid.7450.6,48dcfd2a
NA,48dcfd2a
grid.418140.8,3f8e62dd
grid.7450.6,3f8e62dd
grid.33801.39,577d0b7d
grid.7450.6,577d0b7d
grid.5252.0,5f31f9c8
grid.5252.0,5f31f9c8
grid.6190.e,5f31f9c8
grid.418140.8,5f31f9c8
grid.419498.9,5f31f9c8
grid.11749.3a,8806afc5
grid.419522.9,8806afc5
grid.419522.9,8806afc5
grid.7450.6,10e11f05
grid.7450.6,cc7e9602
grid.418140.8,cc7e9602
grid.5771.4,cc7e9602
grid.418140.8,cc7e9602
grid.7450.6,36e76712
grid.5771.4,439a923
grid.418140.8,439a923
grid.7450.6,439a923
grid.7450.6,42736d4f
grid.7450.6,42736d4f
grid.7892.4,56e47e99
grid.7700.0,56e47e99
grid.5570.7,56e47e99
grid.419534.e,56e47e99
NA,56e47e99
grid.7450.6,56e47e99
grid.214572.7,56e47e99
grid.424356.2,56e47e99
grid.419522.9,8e4673f7
grid.411984.1,49abe648
grid.418928.e,49abe648
NA,49abe648
grid.7450.6,49abe648
grid.7450.6,49abe648
grid.7450.6,38662693
grid.7450.6,38662693
NA,38662693
grid.7450.6,ea6df707
grid.7450.6,ea6df707
grid.7450.6,ea6df707
grid.10253.35,ea6df707
grid.7450.6,ea6df707
grid.13648.38,ea6df707
NA,ea6df707
grid.7450.6,ea6df707
grid.7450.6,9da613b
NA,9da613b
grid.418140.8,9da613b
grid.411984.1,83b474b8
grid.7450.6,4b4d1f20
grid.411984.1,4b4d1f20
grid.7450.6,69d5cc9f
grid.7727.5,69d5cc9f
grid.4305.2,8286ed62
grid.418140.8,8286ed62
grid.8241.f,8286ed62
grid.8241.f,8286ed62
grid.411984.1,53a6c8d2
grid.7450.6,4b08739b
grid.7450.6,707b28f5
grid.9647.c,707b28f5
grid.7450.6,707b28f5
grid.5802.f,707b28f5
grid.10253.35,2dbed76
grid.7450.6,2dbed76
grid.7450.6,e41f2de3
grid.13829.31,e41f2de3
grid.5398.7,e41f2de3
grid.414703.5,e41f2de3
NA,3b26b4c8
grid.411984.1,3b26b4c8
grid.7450.6,2b27c40b
grid.5718.b,2b27c40b
grid.7450.6,ba509dec
grid.411984.1,60c5f961
NA,60c5f961
grid.419522.9,28765ac7
grid.8379.5,28765ac7
grid.419495.4,28765ac7
grid.419522.9,28765ac7
grid.419522.9,28765ac7
grid.411984.1,28765ac7
NA,28765ac7
grid.8379.5,28765ac7
grid.9764.c,28765ac7
grid.10423.34,28765ac7
grid.6936.a,28765ac7
grid.418140.8,28765ac7
NA,28765ac7
grid.411984.1,e04ff22
grid.5963.9,e04ff22
grid.5963.9,e04ff22
grid.418140.8,e04ff22
grid.7450.6,79bd6b14
grid.418140.8,79bd6b14
grid.7450.6,79bd6b14
grid.418140.8,79bd6b14
grid.7450.6,79bd6b14
grid.7450.6,79bd6b14
grid.411984.1,9c8929f3
grid.411984.1,9c8929f3
grid.410443.6,9c8929f3
NA,9c8929f3
grid.7445.2,9c8929f3
grid.418140.8,9c8929f3
grid.419491.0,9c8929f3
grid.5963.9,9c8929f3
grid.14095.39,b9c86412
grid.6363.0,b9c86412
NA,b9c86412
grid.14095.39,b9c86412
grid.418140.8,b9c86412
grid.11201.33,b9c86412
grid.5335.0,b9c86412
grid.5110.5,b9c86412
NA,1d29093f
grid.7345.5,1d29093f
grid.418140.8,1d29093f
grid.5252.0,70f3ed0c
grid.5252.0,70f3ed0c
grid.434675.7,70f3ed0c
grid.418095.1,70f3ed0c
grid.7445.2,70f3ed0c
grid.6572.6,70f3ed0c
grid.6572.6,70f3ed0c
not_in_grid,70f3ed0c
grid.419522.9,70f3ed0c
grid.7839.5,70f3ed0c
grid.7839.5,70f3ed0c
grid.418140.8,c224d187
grid.411984.1,1ea35d84
grid.410567.1,1ea35d84
grid.411984.1,1ea35d84
grid.418434.e,1ea35d84
NA,1ea35d84
grid.419522.9,f6cb5784
grid.411984.1,f6cb5784
grid.5330.5,f6cb5784
grid.6363.0,f6cb5784
grid.5596.f,f6cb5784
grid.6906.9,f6cb5784
grid.4305.2,f6cb5784
grid.5801.c,f6cb5784
grid.419522.9,98feabd2
grid.6936.a,98feabd2
grid.419522.9,98feabd2
NA,98feabd2
grid.7450.6,98feabd2
grid.5252.0,98feabd2
grid.5252.0,98feabd2
grid.266239.a,98feabd2
grid.6612.3,98feabd2
grid.411327.2,98feabd2
grid.424247.3,98feabd2
grid.5252.0,98feabd2
grid.418140.8,1c379180
grid.7450.6,1c379180
grid.418140.8,1c379180
grid.411984.1,1c379180
not_in_grid,1c379180
grid.411984.1,cf50abf2
grid.418140.8,cf50abf2
grid.419522.9,8791c2d8
grid.419522.9,a4c426af
grid.418140.8,a4c426af
grid.4991.5,a4c426af
grid.419537.d,a4c426af
grid.4991.5,a4c426af
grid.6936.a,a4c426af
grid.419491.0,14c6ec96
not_in_grid,14c6ec96
NA,14c6ec96
grid.418140.8,14c6ec96
NA,14c6ec96
grid.7450.6,d003ce39
grid.7450.6,d003ce39
grid.7450.6,bb0f1f0c
grid.418208.7,bb0f1f0c
grid.411097.a,bb0f1f0c
grid.37828.36,bb0f1f0c
grid.417929.0,db19c93c
grid.417960.d,db19c93c
grid.7450.6,db19c93c
grid.255178.c,91c56a09
grid.419522.9,91c56a09
grid.419505.c,91c56a09
grid.418140.8,91c56a09
grid.7450.6,2e60fa3f
grid.5718.b,2e60fa3f
grid.7450.6,2e60fa3f
grid.7450.6,2e60fa3f
grid.5570.7,2e60fa3f
grid.418227.a,2e60fa3f
grid.9764.c,2e60fa3f
grid.411941.8,2e60fa3f
grid.452396.f,2e60fa3f
NA,c081006b
grid.452396.f,c081006b
grid.10423.34,6dcff5cc
grid.7490.a,6dcff5cc
grid.7450.6,6dcff5cc
grid.9122.8,6dcff5cc
grid.9122.8,6dcff5cc
grid.10423.34,6dcff5cc
grid.5801.c ,6dcff5cc
grid.7450.6,a8f838f9
NA,a8f838f9
grid.5361.1,ee78fc08
grid.411095.8,ee78fc08
grid.418140.8,ee78fc08
NA,ee78fc08
grid.5252.0,ee78fc08
grid.7450.6,760e4cc4
grid.411984.1,760e4cc4
grid.411984.1,760e4cc4
grid.419522.9,760e4cc4
grid.7450.6,900fea81
grid.7450.6,900fea81
grid.7450.6,900fea81
grid.7450.6,900fea81
grid.411984.1,583fc6a2
grid.5155.4,583fc6a2
grid.418140.8,583fc6a2
grid.418140.8,40d65da0
grid.411984.1,433bf9a6
grid.7450.6,433bf9a6
grid.7450.6,433bf9a6
grid.7450.6,433bf9a6
grid.7450.6,fe67ef29
grid.5252.0,fe67ef29
grid.6582.9,fe67ef29
not_in_grid,fe67ef29
grid.264756.4,d2540c25
grid.55460.32,d2540c25
grid.55460.32,d2540c25
grid.264756.4,d2540c25
grid.419522.9,d2540c25
grid.10423.34,d2540c25
grid.411984.1,4cb7536c
NA,4cb7536c
grid.7450.6,bda87624
grid.6738.a,314df9f8
grid.418140.8,314df9f8
NA,314df9f8
grid.7450.6,314df9f8
grid.418140.8,314df9f8
grid.7450.6,314df9f8
grid.6738.a,314df9f8
grid.418140.8,5276d9cd
grid.418140.8,249bbbc0
grid.419522.9,4b18fb3a
NA,4b18fb3a
grid.9018.0,4b18fb3a
grid.412469.c,4b18fb3a
grid.424247.3,4b18fb3a
grid.419522.9,4b18fb3a
grid.424247.3,4b18fb3a
grid.8379.5,4b18fb3a
grid.412469.c,4b18fb3a
grid.412469.c,4b18fb3a
grid.5596.f,4b18fb3a
grid.5596.f,4b18fb3a
grid.6530.0,4b18fb3a
grid.7450.6,4b18fb3a
grid.5718.b,52c6d93
grid.411781.a,52c6d93
not_in_grid,52c6d93
grid.7450.6,52c6d93
grid.7384.8,289d664b
grid.254444.7,289d664b
grid.7450.6,289d664b
grid.7497.d,ac4c5b7d
grid.418140.8,ac4c5b7d
grid.411984.1,6d913c3a
grid.7700.0,6d913c3a
grid.411984.1,6d913c3a
NA,6d913c3a
grid.411984.1,872b3e75
grid.411984.1,872b3e75
grid.411941.8,872b3e75
grid.7450.6,302de105
grid.410413.3,302de105
grid.7450.6,302de105
grid.10392.39,8d145e6a
grid.9811.1,8d145e6a
grid.434675.7,8d145e6a
grid.418140.8,8d145e6a
NA,8d145e6a
grid.5252.0,b263466
grid.424247.3,b263466
grid.418140.8,b263466
grid.14095.39,99d441eb
grid.6363.0,99d441eb
grid.14095.39,99d441eb
grid.419564.b,99d441eb
grid.418140.8,99d441eb
grid.214458.e,99d441eb
grid.419522.9,d5d51e35
grid.411984.1,d5d51e35
grid.411327.2,d5d51e35
grid.411984.1,d5d51e35
grid.5802.f,d5d51e35
grid.411984.1,d5d51e35
grid.411984.1,a8dc1c52
NA,a8dc1c52
grid.418140.8,f4d6f7f9
grid.470125.5,f4d6f7f9
grid.7450.6,7192c3c2
grid.7489.2,7192c3c2
grid.7489.2,7192c3c2
grid.4818.5,7192c3c2
grid.411984.1,874304da
grid.424247.3,874304da
grid.411327.2,874304da
NA,874304da
grid.7450.6,f9e5483f
NA,f9e5483f
not_in_grid,f9e5483f
grid.413225.3,f9e5483f
NA,f9e5483f
NA,f9e5483f
grid.37828.36,f9e5483f
grid.7450.6,32b99b9a
grid.7450.6,32b99b9a
grid.7450.6,32b99b9a
grid.418209.6,32b99b9a
grid.6363.0,32b99b9a
grid.24516.34,8a87f09e
grid.257410.5,8a87f09e
grid.257410.5,8a87f09e
grid.411984.1,8a87f09e
NA,8a87f09e
grid.411984.1,a83e18b6
grid.411984.1,a83e18b6
grid.419522.9,6f5d6c39
grid.419522.9,6f5d6c39
NA,6f5d6c39
grid.418140.8,8f031349
grid.455089.5,8f031349
grid.411984.1,c09df343
grid.420105.2,c09df343
grid.5253.1,c09df343
NA,c09df343
grid.420105.2,c09df343
grid.418140.8,3ec02235
grid.411984.1,3ec02235
grid.7450.6,3ec02235
NA,21401dbe
grid.8515.9,21401dbe
grid.8515.9,21401dbe
grid.5333.6,21401dbe
grid.8591.5,21401dbe
grid.8515.9,21401dbe
grid.9851.5,21401dbe
grid.8515.9,21401dbe
grid.5611.3,21401dbe
grid.5333.6,21401dbe
NA,21401dbe
not_in_grid,21401dbe
grid.8515.9,21401dbe
grid.9122.8,d6201d20
grid.418140.8,d6201d20
NA,d6201d20
grid.419522.9,6ef7bf38
NA,6ef7bf38
grid.419522.9,6ef7bf38
grid.412970.9,6ef7bf38
grid.5330.5,6ef7bf38
grid.7450.6,8796102c
grid.411984.1,8796102c
NA,8796102c
grid.6936.a,8796102c
NA,8796102c
grid.7450.6,6544fd03
grid.11749.3a,6544fd03
grid.249967.7,181738b1
not_in_grid,181738b1
grid.418140.8,181738b1
grid.411984.1,2047257
grid.7450.6,2047257
grid.411984.1,2047257
grid.7450.6,2047257
grid.412891.7,2047257
NA,8742c5c
grid.7683.a,8742c5c
NA,8742c5c
NA,8742c5c
grid.470125.5,e828b92e
grid.470125.5,e828b92e
grid.411984.1,e828b92e
grid.7450.6,e828b92e
grid.7450.6,4d60b3db
grid.7450.6,4d60b3db
grid.7450.6,4d60b3db
grid.459389.a,4d60b3db
grid.4488.0,4d60b3db
NA,4d60b3db
grid.9970.7,3f18acce
grid.6553.5,3f18acce
grid.7450.6,3f18acce
grid.7450.6,3f18acce
grid.418140.8,3f18acce
grid.418140.8,efcd7431
grid.411984.1,efcd7431
NA,efcd7431
grid.411984.1,efcd7431
grid.411984.1,efcd7431
NA,efcd7431
grid.42475.30,8b0e1481
grid.7450.6,1527368c
grid.7450.6,60a50362
grid.418140.8,ddcc2c0d
grid.7450.6,ddcc2c0d
grid.411984.1,2aa9d73c
grid.39009.33,2aa9d73c
grid.418389.f,2aa9d73c
grid.419522.9,fd6e8cab
grid.7892.4,fd6e8cab
grid.7892.4,fd6e8cab
grid.7450.6,f73db828
grid.7450.6,f73db828
grid.7450.6,f73db828
grid.418140.8,f73db828
grid.7450.6,f91ef3c4
grid.7450.6,f91ef3c4
grid.7450.6,298675fd
grid.5802.f,298675fd
grid.5802.f,298675fd
grid.7450.6,fc6869d6
grid.7450.6,fc6869d6
grid.7450.6,fc6869d6
grid.1031.3,9dae2427
grid.418140.8,9dae2427
grid.1026.5,9dae2427
grid.7450.6,41069b8d
grid.14003.36,41069b8d
grid.257428.e,b4e2ac05
grid.261128.e,b4e2ac05
grid.419498.9,c838a432
grid.5252.0,c838a432
grid.5252.0,c838a432
grid.6190.e,c838a432
NA,66025f53
grid.418140.8,27e23c52
